query_id,query,docid,passage,label,query_len,passage_len,difficulty,lexical_overlap
6100,Как называется столица Сербии?,21320#12,"Сербия Президент, правительство и Скупщина расположены в Белграде.",1,4,8,0.4224,0.0
2467,Как называется столицы Эфиопии?,2787#1,Эфиопия Столица — Аддис-Абеба. Государственный язык — амхарский.,1,4,8,0.4224,0.0
6690,Какой город было столицей Когурё?,16370#2,"Когурё Столица государства Когурё — город Хвандо (по версии китайских историков современный Цзиань в Северо-Восточном Китае), а с начала V века — Пхеньян.",1,5,23,0.4224,0.04
300,Кто создал общую теорию относительности?,2500#0,"Общая теория относительности О́бщая тео́рия относи́тельности (ОТО; ) — геометрическая теория тяготения, развивающая специальную теорию относительности (СТО), предложенная Альбертом Эйнштейном в 1915—1916 годах.",1,5,23,0.4224,0.04
4476,К какой группе языков относится румынский язык?,85870#3,"Румынский язык Румынский язык типологически относится к балкано-романской подгруппе восточно-романской группы индоевропейской семьи языков. Румынский язык при этом — самый своеобразный в группе романских языков, обнаруживающий черты так называемых смешанных (контактных) языков, образовавшихся на стыке нескольких языковых ареалов, в частности, балканского языкового союза.",1,7,43,0.42240000000000005,0.1
4524,Когда была образована Республика Адыгея Российской Федерации?,3663#2,"Адыгея Образована 27 июля 1922 года как Адыгейская (Черкесская) автономная область на территории Майкопского и Екатеринодарского отделов Кубано-Черноморской области, в августе 1928 года была переименована в Адыгейскую автономную область, 3 июля 1991 года преобразована в республику.",1,7,36,0.42251428571428573,0.08571428571428572
2745,Как называется столица Незави́симого Госуда́рства Само́а?,32397#1,"Самоа Столица страны, город Апиа, находится на острове Уполу, который является одним из двух наиболее крупных островов государства Самоа.",1,6,19,0.42253333333333337,0.041666666666666664
4686,Какая столица Кирги́зии?,31102#0,"Бишкек Бишке́к () — столица Киргизии и крупнейший город страны. Составляет особую административную единицу и является городом республиканского подчинения. Прежние названия — Пишпек, Фрунзе (назван в честь М. В. Фрунзе).",1,3,30,0.42266666666666675,0.03333333333333333
5913,Где родился Сталин?,3010#11,"Сталин, Иосиф Виссарионович Иосиф Джугашвили родился в грузинской семье (в ряде источников высказываются версии об осетинском происхождении предков Сталина) в городе Гори Тифлисской губернии и был выходцем из низшего сословия.",1,3,30,0.42266666666666675,0.03333333333333333
3005,К какой группе языков принадлежит немецкий язык?,9876#1,"Немецкий язык Относится к западной подгруппе германских языков индоевропейской семьи. Письменность на основе латинского алфавита, дополненного тремя графемами, обозначающими умлауты (""ä, ö, ü""), и лигатурой эсцет (""ß""). Древнейшие памятники письменности относятся к VIII веку.",1,7,34,0.4227675675675676,0.08108108108108109
3257,Когда Станислав Говорухин родился?,7322#3,"Говорухин, Станислав Сергеевич Родился 29 марта 1936 года в городе Березники Свердловской области (""с созданием в 1938 году Пермской области (ныне края), город вошёл в его состав"").",1,4,27,0.42278518518518526,0.037037037037037035
6714,Чем закончилась Русско-японская война?,28863#8,"Русско-японская война Война завершилась Портсмутским миром, подписанным а и зафиксировавшим уступку Россией Японии южной части Сахалина и своих арендных прав на Ляодунский полуостров и Южно-Маньчжурскую железную дорогу.",1,4,27,0.42278518518518526,0.037037037037037035
1318,Как называется столица Монголии?,2842#50,"Монголия Монголия делится на 21 аймак, которые в свою очередь имеют в своем составе 329 сомонов. Столица Улан-Батор является самостоятельной административной единицей. В состав Монголии входят аймаки:",1,4,27,0.42278518518518526,0.037037037037037035
2314,Какая глубина озера Севан?,49316#0,"Севан Сева́н — озеро в Армении, на высоте около 1900 м; наибольшее из озёр Кавказа. Площадь — 1240 км². Средняя глубина 26,8 м, максимальная — 80 м.",1,4,27,0.42331428571428575,0.03571428571428571
4013,Какая глубина озера Сиван?,49316#0,"Севан Сева́н — озеро в Армении, на высоте около 1900 м; наибольшее из озёр Кавказа. Площадь — 1240 км². Средняя глубина 26,8 м, максимальная — 80 м.",1,4,27,0.42331428571428575,0.03571428571428571
2432,Когда был основан Омск?,1104#1,Омск Основан в 1716 году. Официально получил статус города в 1782 году. Бывшая столица Российского государства (Белое движение) (1918—1920). С 1934 года — административный центр Омской области.,1,4,27,0.42331428571428575,0.03571428571428571
2061,Какая столица Абхазии?,31098#20,"Республика Абхазия Город Сухум — столица республики, имеет статус города республиканского значения, отдельного от одноимённого района. По состоянию на октябрь 2012 года в Абхазии расположено 8 городов и 105 сёл.",1,3,30,0.4235,0.03125
3539,Кто автор слов гимна Израиля?,43331#0,"Имбер, Нафтали Герц Нафтали Герц Имбер (1856, Золочев, Королевство Галиции и Лодомерии, Австро-Венгрия — 8 октября 1909, Нью-Йорк) — еврейский поэт, автор текста «Ха-Тиквы» — гимна сионистского движения, а с 1948 года государственного гимна Израиля.",1,5,35,0.4237575757575758,0.06060606060606061
448,"Что означает название ""Алма-Ата""?",14373#11,Алма-Ата C 1993 года в связи с переименованием в официальном употреблении государственными органами Казахстана на русском и казахском языках город называется «Алматы́». Название «Алматы» переводится как «Яблоневый».,1,4,27,0.4238068965517242,0.034482758620689655
6043,В каком году началась Гражданская война в США?,54022#0,"Гражданская война в США Гражданская война в США (""Война Севера и Юга""; ) — гражданская война 1861—1865 годов между Союзом 20 нерабовладельческих штатов и 4 пограничных штата Севера, с одной стороны, и Конфедерацией 11 рабовладельческих штатов Юга.",1,8,37,0.42410000000000003,0.09375
5216,"Что такое стандарт ""Юникод""?",13025#0,"Юникод Юнико́д (чаще всего) или Унико́д () — стандарт кодирования символов, включающий в себя знаки почти всех письменных языков мира. В настоящее время стандарт является доминирующим в Интернете.",1,4,28,0.4241142857142857,0.03571428571428571
4500,Когда возникла Чувашская письменность?,50271#5,"Чувашская письменность В период старочувашской письменности (XVIII век — 1871 год) для записи чувашской речи использовался русский алфавит без добавления специальных букв для звуков, характерных для чувашской речи.",1,4,28,0.4241142857142857,0.03571428571428571
2340,Протекают ли реки  у города Ливны?,13994#2,"Ливны Своё название город Ливны получил от названия рек, у слияния которых был изначально основан. Это Ливна Полевая и Ливна Лесная.",1,6,21,0.42413333333333336,0.041666666666666664
1155,Какой государственный язык Армении в 2019 году?,29882#1,"Армянский язык Государственный язык Армении и непризнанного государства НКР. Общее число говорящих по всему миру — около 5,9 — 6,7 млн. человек. Согласно исследованиям Массачусетского технологического института, армянский язык — один из 50 наиболее влиятельных языков мира.",1,7,37,0.4242666666666667,0.08333333333333333
1670,Когда была открыта Московская консерватория?,59204#6,"Московская государственная консерватория имени П. И. Чайковского Консерватория в Москве была основана в 1866 году, торжественное открытие состоялось 1 сентября. Главным инициатором создания консерватории был Н. Г. Рубинштейн, соучредителем — князь Николай Петрович Трубецкой.",1,5,34,0.4243428571428572,0.05714285714285714
5564,Какая длина Китайской стены?,89662#0,"Великая Китайская стена Великая Китайская стена ( или ) — разделительная стена длиной почти 9000 км (полная длина — 21,2 тыс. км), построенная в древнем Китае. Крупнейший памятник архитектуры.",1,4,29,0.42438518518518525,0.037037037037037035
2556,Какая длина китайской стены?,89662#0,"Великая Китайская стена Великая Китайская стена ( или ) — разделительная стена длиной почти 9000 км (полная длина — 21,2 тыс. км), построенная в древнем Китае. Крупнейший памятник архитектуры.",1,4,29,0.42438518518518525,0.037037037037037035
5660,Когда родился Видкун Абрахам Лёуриц Йонссён Квислинг?,85365#0,"Квислинг, Видкун Видкун Абрахам Лёуриц Йонссён Квислинг (, 18 июля 1887, Фюресдал, Телемарк, Норвегия — 24 октября 1945, Осло, Норвегия) — норвежский политический и государственный деятель, офицер, дипломат, национал-социалист, глава норвежского правительства после оккупации Норвегии германскими войсками в период Второй мировой войны.",1,7,42,0.4243906976744186,0.09302325581395349
2192,В честь кого назван город Пушкин?,46524#30,"Пушкин (город) 10 февраля 1937 года, в связи со 100-летней годовщиной гибели поэта, ЦИК СССР издает постановление о переименовании города в город Пушкин. 10 июня 1939 года был взорван Екатерининский собор.",1,6,31,0.4245575757575758,0.06060606060606061
841,Сколько кафедр в МГУ на сегодняшний день?,7253#3,"Московский государственный университет Университет включает в себя 15 научно-исследовательских институтов, 43 факультета, более 300 кафедр и 6 филиалов (в их числе пять зарубежных — все в странах СНГ).",1,7,28,0.42459354838709684,0.06451612903225806
5799,"Когда была написана ""Повесть о полку Игрореве""?",50147#1,"Слово о полку Игореве «Слово» было написано, предположительно, в конце XII века, вскоре после описываемого события (часто датируется тем же 1185 годом, реже — 1-2 годами позже).",1,7,27,0.4246,0.0625
650,"Когда была написана ""Песнь о полку игореве""?",50147#1,"Слово о полку Игореве «Слово» было написано, предположительно, в конце XII века, вскоре после описываемого события (часто датируется тем же 1185 годом, реже — 1-2 годами позже).",1,7,27,0.4246,0.0625
4314,Когда было написано «Сло́во о полку́ И́гореве»?,50147#1,"Слово о полку Игореве «Слово» было написано, предположительно, в конце XII века, вскоре после описываемого события (часто датируется тем же 1185 годом, реже — 1-2 годами позже).",1,7,27,0.4246,0.0625
4693,Что такое Евклидовое пространство?,4620#0,"Евклидово пространство Евкли́дово простра́нство (также эвкли́дово простра́нство) — в изначальном смысле, пространство, свойства которого описываются аксиомами евклидовой геометрии. В этом случае предполагается, что пространство имеет размерность, равную 3.",1,4,28,0.4246068965517242,0.034482758620689655
45,Как звали мать Персефоны?,13186#8,"Персефона В некоторых источниках сказано, что Персефона во время нахождения на Олимпе каждое утро поднималась на небо и становилась созвездием Дева, чтобы мать Деметра её могла видеть отовсюду.",1,4,28,0.4246068965517242,0.034482758620689655
4724,Кто такой генерал-аншеф?,53505#0,Генерал-аншеф Генера́л-анше́ф () — воинское звание и чин в вооружённых силах некоторых государств и стран мира.,1,3,16,0.4248,0.0
5239,Сколько живет медоно́сная пчела́?,81416#28,"Медоносная пчела Пчелиные матки живут до пяти лет, редко до восьми.",1,4,11,0.4248,0.0
2221,Когда умер Ярослав Мудрый?,50103#0,"Ярослав Владимирович Мудрый Яросла́в Влади́мирович (в поздней историографической традиции Яросла́в Му́дрый; 978 — 20 февраля 1054, Вышгород) — князь ростовский (987—1010), князь новгородский (1010—1034), великий князь киевский (1016—1018, 1019—1054).",1,4,29,0.42491428571428574,0.03571428571428571
1870,Где умер Рене Генон?,85976#0,"Генон, Рене Рене́ Жан-Мари-Жозеф Гено́н (; 15 ноября 1886, Блуа, Франция — 7 января 1951, Каир, Египет) — французский философ, автор трудов по метафизике, традиционализму, символизму и инициации.",1,4,28,0.4250666666666667,0.03333333333333333
4324,Когда произошла Октябрьская революция в России?,9#65,"Россия 25 октября (7 ноября) 1917 года произошла Октябрьская революция. Власть в России захватили Советы, в которых решающее влияние имели большевики под руководством В. И. Ульянова (Ленина). Советская Россия стала первым в мире социалистическим государством. Столица была перенесена в Москву.",1,6,40,0.42523076923076925,0.07692307692307693
3849,Разрешено ли учение Иеговы в России?,22224#5,Свидетели Иеговы В 2017 году решением Верховного суда Российской Федерации деятельность религиозной организации «Управленческий центр Свидетелей Иеговы в России» и всех 395 местных религиозных организаций признана экстремистской и запрещена на территории России.,1,6,32,0.4253575757575758,0.06060606060606061
6520,К какой языковой группе принадлежит эстонский язык?,29312#0,"Эстонский язык Эсто́нский язы́к (самоназвание — ""eesti keel"") — язык эстонцев, относящийся к прибалтийско-финской ветви финно-угорской семьи языков. Официальный язык Эстонии и Европейского союза. Письменность на основе латинского алфавита.",1,7,29,0.42539354838709686,0.06451612903225806
3454,Гу́бки размножаются только половым путем?,25739#2,"Губки Размножаются половым и бесполым путём (в том числе с образованием покоящихся почек — геммул). Обладают высокой способностью к регенерации. Многие губки, а также населяющие их микроорганизмы вырабатывают биологически активные вещества, используемые в медицине.",1,5,34,0.4255783783783784,0.05405405405405406
1883,Когда Короле́вство Камбо́джа получило независимость?,2777#5,Камбоджа В 1953 году Камбоджа получила независимость.,1,5,7,0.42560000000000003,0.0
1336,Названа ли теорема по физике в честь Ама́лия Э́мми Нётер?,42283#0,"Теорема Нётер Теоре́ма Э́мми Нётер — теорема, доказанная Эмми Нётер в 1918 году. Была впервые определена в работах учёных гёттингенской школы Д. Гильберта, Ф. Клейна и самой Эмми Нётер.",1,10,29,0.4257000000000001,0.09375
1975,Когда Респу́блика Вануа́ту получила независимость?,21282#1,"Вануату Современное название страны, Вануату (буквально: «эта земля навсегда»), стало официально использоваться с 30 июля 1980 года, когда острова получили независимость от Великобритании и Франции.",1,5,25,0.4257142857142857,0.03571428571428571
1234,На берегу какой реки расположен Ирку́тск?,7708#1,"Иркутск Расположен в Восточной Сибири, на берегах реки Ангары, при впадении в неё реки Иркут (отсюда название города), в 66 км от Байкала. Климат резко континентальный со значительными перепадами температур. Из-за близости к сейсмически активному Байкальскому рифту регулярны слабые землетрясения.",1,6,40,0.42600000000000005,0.075
2368,Когда было самое крупное наводнение в Санкт-Петербу́рге?,32190#12,"Наводнения в Санкт-Петербурге Самым значительным и разрушительным наводнением за всю историю российского Санкт-Петербургa стало Петербургское наводнение 1824 года. До основания города крупнейшим было наводнение 1691 года, с подъёмом воды над ординаром 329 см (дата не указана).",1,7,36,0.42603076923076927,0.07692307692307693
1612,Какой месяц назван в честь Ю́лия Це́заря?,21051#6,"Юлианский календарь Цезарь переименовал месяц квинтилис (""Quintilis"") в свою честь, дав ему имя ""Iulius"" (июль). Впоследствии несколько императоров называли месяцы своими именами, но, помимо июля, лишь август, названный в честь преемника Цезаря, остался до сих пор.",1,7,36,0.42603076923076927,0.07692307692307693
2007,Где жил Минотавр?,52985#0,"Минотавр Минота́вр (, бык Миноса) — критское чудовище, человек-людоед с головой быка, живший в Лабиринте и убитый Тесеем.",1,3,18,0.4264,0.0
2399,Как называется столица Респу́блики Се́рбской?,21320#12,"Сербия Президент, правительство и Скупщина расположены в Белграде.",1,5,8,0.4264,0.0
1333,Когда умер Александр Солженицын?,53263#95,"Солженицын, Александр Исаевич Александр Солженицын скончался 3 августа 2008 года на 90-м году жизни в своём доме в Троице-Лыкове.
Смерть наступила в 23:45 по московскому времени от острой сердечной недостаточности.",1,4,30,0.4266666666666667,0.03333333333333333
2982,Где родился Чжэн Хэ?,37790#4,"Чжэн Хэ При рождении будущий мореплаватель получил имя Ма Хэ (馬 和). Он родился в деревне Хэдай, уезда Куньян. Уезд Куньян был расположен в центральной Юньнани, у южного берега озера Дяньчи, близ северного конца которого находится провинциальная столица Куньмин.",1,4,39,0.4266871794871795,0.05128205128205128
4823,Когда появилась ботаника как наука?,34718#1,"Ботаника Как стройная система знаний о растениях ботаника оформилась к XVII—XVIII векам, хотя многие сведения о растениях были известны и первобытному человеку, так как жизнь его была связана с полезными, главным образом пищевыми, лекарственными и ядовитыми растениями.",1,5,37,0.4267428571428572,0.05714285714285714
6319,Когда была организована Всемирная Организация Здравоохранения?,22180#0,"Всемирная организация здравоохранения Всеми́рная организа́ция здравоохране́ния (ВОЗ, ) — специальное учреждение Организации Объединённых Наций, состоящее из 194 государств-членов, основная функция которого лежит в решении международных проблем здравоохранения населения Земли. Она была основана в 1948 году со штаб-квартирой в Женеве в Швейцарии.",1,6,41,0.42680000000000007,0.075
477,В каком году Запорожье называлось Александровском?,21039#2,"Запорожье До 1921 г. город назывался Александровском по имени Александровской крепости, заложенной в 1770 г. Однозначной точки зрения, в честь кого была названа крепость нет. Называются имена генерал-фельдмаршала Александра Голицына, князя Александра Вяземского.",1,6,33,0.4268705882352941,0.058823529411764705
5153,Какой прибор измеряет направление ветра?,24334#0,"Анемометр Анемо́метр, ветроме́р (от  — ветер и  — измеряю) — прибор для измерения скорости движения газов, воздуха в системах, например, вентиляции. В метеорологии применяется для измерения скорости ветра.",1,5,28,0.42701538461538463,0.038461538461538464
3823,Как называется столица Калмыкии?,16005#0,"Калмыкия Респу́блика Калмы́кия (; краткое название: Калмыкия) — субъект Российской Федерации, республика в её составе. Входит в состав Южного федерального округа, является частью Поволжского экономического района. Столица — город Элиста.",1,4,30,0.4270967741935484,0.03225806451612903
3273,Как звали Фрейда?,57318#0,"Фрейд, Зигмунд Зи́гмунд Фрейд (правильная транскрипция — Фройд; так как , ; полное имя Сигизму́нд Шло́мо Фрейд, ; 6 мая 1856, Фрайберг, Австрийская империя — 23 сентября 1939, Лондон) — австрийский , , и .",1,3,35,0.4270967741935484,0.03225806451612903
3754,На какой высоте находится Тибет?,53346#6,Тибет Средняя высота территории: 4000 метров над уровнем моря.,1,5,9,0.4272,0.0
798,Есть в Мали выход к морю?,2834#0,"Мали Мали́ (), официально — Респу́блика Мали́ () — государство в Западной Африке, не имеющее выхода к морю. Граничит на западе с Сенегалом, на севере — с Мавританией и Алжиром, на востоке — с Нигером, на юго-востоке — с Буркина-Фасо, на юге — с Кот-д’Ивуаром и Гвинеей.",1,6,47,0.4273142857142857,0.08571428571428572
2265,Кто чаще страдает боле́знью Паркинсо́на: мужчины или женщины?,36261#11,"Болезнь Паркинсона Мужчины болеют несколько чаще, чем женщины. Существенных расовых различий в структуре заболеваемости не выявлено.",1,8,16,0.42740869565217393,0.043478260869565216
3750,Как умер пророк Моисей?,20677#3,"Моисей После 40 лет скитаний по пустыне и долгожданного прихода израильского народа на землю Ханаанскую, Моисей умер на горе Нево, которая находится на стороне нынешней Иордании, не входя в Землю Обетованную.",1,4,31,0.4274666666666667,0.03333333333333333
1508,Является ли Михаил Калашников Героем Российской Федерации?,32550#1,"Калашников, Михаил Тимофеевич Герой Российской Федерации (2009). Дважды Герой Социалистического Труда (1958, 1976). Лауреат Ленинской премии (1964) и Сталинской премии первой степени (1949). Кавалер ордена Святого апостола Андрея Первозванного (1998)",1,7,30,0.4277575757575758,0.06060606060606061
5753,Прага является столицей какой страны?,30050#0,"Прага Пра́га ( ) — статутный город и столица Чешской Республики, административный центр Среднечешского края и двух его районов: Прага-Восток и Прага-Запад. Образует самостоятельную административно-территориальную единицу страны.",1,5,27,0.4278068965517242,0.034482758620689655
1370,В каком театре работал Станиславский?,12116#1,"Станиславский, Константин Сергеевич В 1888 году стал одним из основателей Московского общества искусства и литературы. В 1898 году вместе с Вл. И. Немировичем-Данченко основал Московский Художественный театр.",1,5,27,0.4278068965517242,0.034482758620689655
4612,Алекса́ндр Васи́льевич Колча́к был руководителем Белого движения в России?,16923#0,"Колчак, Александр Васильевич Алекса́ндр Васи́льевич Колча́к (, Санкт-Петербург — 7 февраля 1920, Иркутск) — русский военный и политический деятель, учёный-океанограф, полярный исследователь (1900—1903), флотоводец (1915—1917), вошедший в историю как руководитель Белого движения во время Гражданской войны в России. Верховный правитель России и Верховный главнокомандующий Русской армией (ноябрь 1918 — январь 1920).",1,9,51,0.4278204081632653,0.12244897959183673
4724,Кто такой генерал-аншеф?,53505#1,"Генерал-аншеф В XVII–XVIII веках во Франции генерал-аншефом неофициально называли главнокомандующего генерала, выделяя его из ряда генерал-лейтенантов и даже маршалов Франции.",1,3,20,0.42800000000000005,0.0
3345,Когда распалась Югославия?,32259#0,"Югославия Югосла́вия — государство в Европе, существовавшее на Балканском полуострове с 1918 по 2003 год. Имело выход к Адриатическому морю.",1,3,20,0.42800000000000005,0.0
2671,"Что означает слово ""водевиль""?",32554#0,"Водевиль Водеви́ль () — комедийная пьеса с песенками-куплетами и танцами, а также жанр драматического искусства.",1,4,15,0.42800000000000005,0.0
6427,Кто одержал победу в Полтавской битве?,2962#2,Полтавская битва 10 июля является Днём воинской славы России — День победы русской армии под командованием Петра Первого над шведами в Полтавском сражении.,1,6,23,0.4281142857142857,0.03571428571428571
42,В честь кого Юпитер назван Юпитером?,827#1,"Юпитер Планета была известна людям с глубокой древности, что нашло своё отражение в мифологии и религиозных верованиях различных культур: месопотамской, вавилонской, греческой и других. Современное название Юпитера происходит от имени древнеримского верховного бога-громовержца.",1,6,33,0.42817777777777777,0.05555555555555555
3501,В каком году Алекси́й II стал главой Русской православной церкви?,40218#0,"Алексий II Патриа́рх Алекси́й II (в миру — Алексе́й Миха́йлович Ри́дигер, ; 23 февраля 1929, Таллин — 5 декабря 2008, Москва) — епископ Русской православной церкви. Патриарх Московский и всея Руси (7 июня 1990 — 5 декабря 2008).",1,10,38,0.4282947368421053,0.10526315789473684
3258,Где родился Николай Вавилов?,2756#0,"Вавилов, Николай Иванович Никола́й Ива́нович Вави́лов (25 ноября 1887, Москва, Российская империя — 26 января 1943, Саратов, СССР) — русский и советский учёный-генетик, ботаник, селекционер, химик, географ, общественный и государственный деятель.",1,4,31,0.4283,0.03125
6491,Когда Свиде́тели Иего́вы появились в России впервые?,22224#50,"Свидетели Иеговы На территории России первые свидетели Иеговы появились около 1877 года. Именно в это время в «Сторожевой башне» содержится упоминание о том, что экземпляры журнала направляют в Российскую империю. В Российской империи свидетели Иеговы официально зарегистрированы 24 сентября 1913 года.",1,7,41,0.4283675675675676,0.08108108108108109
1105,Сколько тезисов Мартина Лютера легли в основу лютеранства?,16411#2,"Кальвинизм История Реформации начинается 31 октября 1517 года, когда Мартин Лютер прибил 95 тезисов к воротам церкви в Виттенберге. Однако лютеранство не стало единственным направлением в протестантизме.",1,8,27,0.4286,0.0625
5072,Когда Петр I стал Императором Всероссийским?,2944#0,"Пётр I Пётр I Алексе́евич, прозванный Вели́кий (а — а) — последний царь всея Руси (с 1682 года) и первый Император Всероссийский (с 1721 года).",1,6,25,0.4286153846153846,0.038461538461538464
4287,Когда умер Иммануил Кант?,1207#0,"Кант, Иммануил Иммануи́л Кант ( ; 22 апреля 1724, Кёнигсберг, Пруссия — 12 февраля 1804, там же) — немецкий философ, родоначальник немецкой классической философии, стоящий на грани эпох Просвещения и романтизма.",1,4,31,0.42867878787878794,0.030303030303030304
3920,Как звали жену Алекса́ндра Солжени́цына?,53263#9,"Солженицын, Александр Исаевич 27 апреля 1940 г. женился на Наталье Решетовской.",1,5,11,0.4288,0.0
437,Кто такие сунниты?,10899#0,"Сунниты Сунни́ты, ахль ас-су́нна ва-ль-джама‘а (от  — «люди сунны и согласия общины») — последователи основного и наиболее многочисленного направления в исламе.",1,3,21,0.4288,0.0
1584,Сколько университетов есть в Самаре на март 2019?,17714#131,"Самара В городе действует 12 государственных и 1 муниципальное высшие учебные заведения, наиболее известными из которых являются:",1,8,17,0.4289333333333334,0.041666666666666664
2925,Когда был основан Ишимбай?,75175#2,"Ишимбай Основан в 1932 году с пуском в строй первого в Поволжье и на Урале нефтепромысла. В 1934 году нефтепромысел им. Кирова получил статус рабочего посёлка, в 1940 году — города республиканского подчинения.",1,4,33,0.4290666666666667,0.03333333333333333
2979,Сколько правил Генрих III?,84449#0,"Генрих III (король Англии) Ге́нрих III () (, Уинчестер — , Вестминстер) — король Англии (1216—1272) и герцог Аквитании из династии Плантагенетов, один из самых малоизвестных британских монархов, при том что правил он дольше всех прочих средневековых королей Англии — 56 лет.",1,4,42,0.42908717948717945,0.05128205128205128
3254,Как умер Андре́й Андре́евич Вла́сов?,55758#0,"Власов, Андрей Андреевич Андре́й Андре́евич Вла́сов (, село Ломакино, Нижегородская губерния, Российская империя — , Москва, РСФСР, СССР) — советский военачальник, в ходе Великой Отечественной войны перешедший на сторону нацистской Германии, решением суда признан изменником Родины, казнён.",1,5,37,0.42908717948717945,0.05128205128205128
3247,Когда родилась Изабе́лла Бава́рская?,58160#0,"Изабелла Баварская Изабе́лла Бава́рская (Елизаве́та Бава́рская, Изабо́; , , ок. 1370 года, Мюнхен — 24 сентября 1435 года, Париж) — королева Франции, жена Карла VI Безумного, с 1403 года периодически управляла государством.",1,4,32,0.42910000000000004,0.03125
3865,Когда произвели первый паровоз в России?,39603#11,"История паровоза Первый паровоз в России был построен механиками отцом и сыном Е. А. и М. Е. Черепановыми на Нижнетагильском заводе в 1833—1834. Паровоз Черепановых водил поезда с рудой весом более 200 пудов (3,2 т) со скоростью 12—13 вёрст в час (13—14 км/час).",1,6,43,0.42913170731707323,0.07317073170731707
4558,Чем закончилась Гражданская война в России?,9#66,"Россия После революции началась Гражданская война между большевиками и их сторонниками, с одной стороны, и антибольшевистскими силами (Белое движение) с другой, а также «третьей силой» (анархисты, басмачи, эсеры и т. д.). В войне принимали участие другие государства. Война закончилась установлением советской власти на большей части территории бывшей Российской империи.",1,6,49,0.42915744680851065,0.0851063829787234
4826,Когда Черновцы вошел в состав Украинской ССР?,56005#31,Черновцы В 1940 году Буковина была разделена на Северную (отходившую к СССР) и Южную (остававшуюся в составе Румынии). Черновцы были заняты Красной Армией и вошли в состав Украинской ССР. 5 июля 1941 года город был занят румынскими войсками (воевавшими на стороне Германии) и административно вошёл в состав Румынии.,1,7,48,0.42919069767441864,0.09302325581395349
1258,Когда был открыт район Сокол в Москве?,30117#1,"Сокол (район Москвы) Ранее на месте района находилось старинное село Всехсвятское, известное с XV века. В составе Москвы с 1917 года. Название района дано в честь посёлка Сокол, созданного в 1920-х годах.",1,7,32,0.4293575757575758,0.06060606060606061
