query_id,query,docid,passage,label,query_len,passage_len,difficulty,lexical_overlap
2953,Когда произошел распад СССР?,54057#9,"Внешняя политика России Политический, идеологический и межнациональный кризис, охвативший Советский Союз к концу 1980-х годов, привёл к распаду государства. Распад СССР в декабре 1991 года (и предшествовавший ему распад социалистической системы) принято считать окончанием холодной войны и началом новых отношений между Востоком и Западом. После распада СССР Россия была признана международным сообществом государством-продолжателем Советского Союза, благодаря чему, в частности, унаследовала постоянное место в Совете Безопасности ООН.",1,4,66,0.46234838709677417,0.016129032258064516
2075,Когда возникла Дакия?,52748#1,"Дакия Дакийское царство как независимое государство существовало с 82 г. до н. э. до римского завоевания в 106 году н. э., хоть его территория и постоянно изменялась. Столица Дакийского царства, Сармизегетуза, которая сегодня расположена на территории современной Румынии, была разрушена римлянами, но её имя было добавлено к имени нового города Ульпия Траяна Сармизегетуза, который был построен уже в качестве столицы римской провинции Дакия.",1,3,63,0.46240000000000003,0.0
1401,В каком году Цезарь пришел к власти?,21116#0,"Гай Юлий Цезарь Гай Ю́лий Це́зарь (аутентичное произношение близко к ""Ка́йсар""; ; 12 июля 100 года до н. э. — 15 марта 44 года до н. э.) — древнеримский государственный и политический деятель, полководец, писатель. Консул 59, 48, 46, 45 и 44 годов до н. э., диктатор 49, 48—47 и 46—44 годов до н. э., великий понтифик с 63 года до н. э.",1,7,63,0.46240000000000003,0.04
6350,Когда был открыт пенициллин?,82171#2,"Флеминг, Александр Беспорядок в лаборатории Флеминга ещё раз сослужил ему службу. В 1928 году он обнаружил, что на агаре в одной из чашек Петри с бактериями ""Staphylococcus aureus"" выросла колония плесневых грибов. Колонии бактерий вокруг плесневых грибов стали прозрачными из-за разрушения клеток. Флемингу удалось выделить активное вещество, разрушающее бактериальные клетки, — пенициллин, работа была опубликована в 1929 году.",1,4,58,0.46240000000000003,0.0
4724,Кто такой генерал-аншеф?,53505#4,"Генерал-аншеф Согласно Воинскому уставу Петра I 1716 года, генерал-аншеф — главнокомандующий, равный фельдмаршалу (хотя на практике стоял ниже его), возглавлявший «консилию» генералов. Ниже стоял генерал-фельдмаршал-лейтенант — помощник главнокомандующего, всегда при нём находящийся (это звание в российской армии не прижилось и с 1711 года не присваивалось), которому подчинялись три генерала от родов войск: генерал-фельдцейхмейстер (начальник артиллерии), генерал от кавалерии и генерал от инфантерии (пехоты).",1,3,63,0.46240000000000003,0.0
2287,Кто был первой королевой Британской Индии?,47903#0,"Виктория (королева Великобритании) Викто́рия (, имя при крещении Александрина Виктория, ; 24 мая 1819 — 22 января 1901) — королева Соединённого королевства Великобритании и Ирландии с 20 июня 1837 года и до смерти. Императрица Индии с 1 мая 1876 года (провозглашение в Индии — 1 января 1877 года).",1,6,48,0.46240000000000003,0.0
316,Когда была открыта Антарктида?,2868#8,"Антарктида Антарктида была открыта 1820 года русской экспедицией под руководством Фаддея Беллинсгаузена и Михаила Лазарева, которые на шлюпах «Восток» и «Мирный» подошли к ней в точке (район современного шельфового ледника Беллинсгаузена). Ранее существование южного материка () утверждалось гипотетически, нередко его объединяли с Южной Америкой (например, на карте, составленной Пири-реисом в 1513 году) и Австралией. Однако именно экспедиция Беллинсгаузена и Лазарева в южнополярных морях, обогнув вокруг света антарктические льды, подтвердила факт существования шестого материка.",1,4,73,0.46245970149253735,0.029850746268656716
2490,Сколько лет прожил Рома́н Ио́сифович Шухе́вич?,791#0,"Шухевич, Роман Иосифович Рома́н Ио́сифович Шухе́вич (; 30 июня 1907, Краковец, Австро-Венгрия — 5 марта 1950, окрестности Львова) — украинский политический и военный деятель, член ОУН, затем ОУН(б), после 1943 года руководитель последней, с января 1944 года и до своей гибели в 1950 году главнокомандующий Украинской повстанческой армией (ОУН-УПА). Один из организаторов массовых убийств поляков и евреев в ходе деятельности УПА на Западе Украины.",1,6,64,0.4625015873015873,0.031746031746031744
4357,Сколько веков существовало Великое княжество Литовское?,465#0,"Великое княжество Литовское Великое княжество Литовское — восточноевропейское государство, существовавшее с середины XIII века по 1795 год на территории современной Белоруссии (полностью), Литвы (за исключением Клайпедского края), Украины (большая часть, до 1569 года), России (юго-западные земли, включая Смоленск, Брянск и Курск), Польши (Подляшье, до 1569 года), Латвии (частично; после 1561 года), Эстонии (частично; с 1561 по 1629 годы) и Молдавии (левобережная часть Приднестровья, до 1569 года).",1,6,66,0.46251428571428577,0.03571428571428571
4310,Как звали маму Гарри Поттера?,53688#52,"Гарри Поттер После победы над Волан-де-Мортом Гарри женился на Джинни Уизли. У них родилось трое детей:
Джеймс Сириус (старший; назван в честь отца Гарри — Джеймса Поттера и крёстного отца Гарри — Сириуса Блэка),
Альбус Северус (средний; назван в честь двух директоров Хогвартса — Альбуса Дамблдора и Северуса Снегга) и
Лили Полумна (младшая; названа в честь матери Гарри, Лили Поттер и Полумны Лавгуд).",1,5,63,0.46255686274509805,0.0196078431372549
1973,Когда была создана демократическая партия в России?,14823#0,"Демократическая партия России (фракция) Фра́кция Демократи́ческая па́ртия Росси́и, (ДПР), в Государственной Думе России 1 созыва. Демократическая партия России создана в 1990. На выборах 1993 блок 'ДПР' набрал более 5% голосов и прошел в Государственную думу. Политическая ориентация фракции — центризм, патриотизм, поддержка государственной собственности в экономике, территориальная целостность России. В 1995 в ДПР произошел раскол, и партия не участвовала в выборах в Госдуму.Часть участвовала в составе Конгресса русских общин и Блока Станислава Говорухина. Список депутатских объединений",1,7,76,0.4625704918032787,0.06557377049180328
4347,Сколько островов в Японии?,1472#1,"Япония Расположена на Японском архипелаге, состоящем из 6852 островов. Четыре крупнейших острова — Хонсю, Хоккайдо, Кюсю и Сикоку — составляют 97 % общей площади архипелага. Большинство островов горные, многие вулканические. Высшая точка Японии — вулкан Фудзияма (3776 м). С населением более 126 миллионов человек, Япония занимает десятое место в мире. Большой Токио, включающий в себя столицу Японии Токио и несколько близлежащих префектур, с населением более 30 миллионов человек является крупнейшей городской агломерацией в мире.",1,4,74,0.4627,0.03125
3091,Когда впервые стали снимать у человека отпечатки пальцев?,73192#30,"Гальтон, Фрэнсис Сам метод опознания преступников по их отпечаткам пальцев был разработан в 1860-х годах Уильямом Гершелем в Индии, а его потенциальное использование в судебной практике было впервые предложено доктором Генри Фаулдсом в 1880 году. Но внедрению метода в судебную практику мешал недостаток уверенности в том, что у двух людей не может быть одинаковых отпечатков пальцев.",1,8,56,0.4627649122807018,0.03508771929824561
1146,Кто был первым правителем Ри́мской респу́блики?,10897#0,"Список римских императоров Первым императором (в современном смысле) Рима стал Октавиан Август: после победы над Марком Антонием и возвращения из Египта он устроил триумф и 13 января 27 года до н. э. сложил с себя чрезвычайные полномочия перед сенатом и объявил о реставрации Республики, но оставил за собой командование 75 легионами и титул императора (как постоянный ""преномен"").",1,6,57,0.46282033898305086,0.01694915254237288
1825,Какая глубина Невы?,101#10,"Нева Нева — широкая и глубокая река. Средняя ширина 400—600 м. Самые широкие места () — в дельте у Невских ворот Морского торгового порта в так называемой воронке рукава Большая Нева, у окончания Ивановских порогов при впадении реки Тосны и у острова Фабричный вблизи истока. Средняя глубина 8—11 м; наибольшая глубина (24 м) — выше Литейного моста в Смольнинской излучине у правого берега, напротив Арсенальной улицы, наименьшая () — в Ивановских порогах.",1,3,72,0.46282033898305086,0.01694915254237288
3366,Как звали главного героя поэмы Гомера «Одиссея»?,35719#0,"Одиссея «Одиссе́я» () — вторая после «Илиады» классическая поэма, приписываемая древнегреческому поэту Гомеру. Создана, вероятно, в VIII веке до н. э. или несколько позже. Рассказывает о приключениях мифического героя по имени Одиссей во время его возвращения на родину по окончании Троянской войны, а также о приключениях его жены Пенелопы, ожидавшей Одиссея на Итаке.",1,7,53,0.4628528301886793,0.018867924528301886
5612,Сколько спутников у Сатурна?,23359#0,"Спутники Сатурна Спутники Сатурна — естественные спутники планеты Сатурн.
У Сатурна известно 62 естественных спутника с подтверждённой орбитой, 53 из которых имеют собственные названия. Большинство спутников имеет небольшие размеры и состоят из каменных пород и льда. Они очень светлые, имеют высокую отражательную способность. 24 спутника Сатурна — регулярные, остальные 38 — нерегулярные. Нерегулярные спутники по характеристикам своих орбит составляют три группы: инуитскую, скандинавскую и галльскую. Группы названы по мифологиям, из которых берутся имена для спутников.",1,4,75,0.4628852459016394,0.03278688524590164
3857,Как умер Ио́ганн Го́тлиб Фи́хте?,23235#9,"Фихте, Иоганн Готлиб Он умер 29 января 1814 года в Берлине, заразившись горячкой от жены, самоотверженно посвятившей себя уходу за ранеными в военных лазаретах. Как личность, Фихте, несомненно, представляет черты великого характера: единство и цельность натуры, честность и прямота, в связи со стремлением к независимости и замечательным самообладанием — вот главные его свойства. Оборотная их сторона — некоторое упрямство, жёсткость и бедность фантазии; Якоби говорит о «логическом фанатизме» Фихте.",1,5,69,0.4628923076923077,0.03076923076923077
936,Была Еле́на Петро́вна Блава́тская замужем?,8501#11,"Блаватская, Елена Петровна В Тифлисе зимой 1848/49 Блаватская была помолвлена с человеком намного старше её — вице-губернатором Эриванской губернии Никифором Васильевичем Блаватским. 7 июля 1849 года состоялось их венчание. Через три месяца после свадьбы, сбежав от мужа, Блаватская вернулась к своим родным, а от них, направляясь в Одессу, из порта Поти на английском паруснике «Коммодор» уплыла в Керчь, а затем в Константинополь.",1,5,62,0.4629333333333333,0.016666666666666666
4326,Через сколько штатов США протекает Миссу́ри?,23758#1,"Миссури (река) Длина реки составляет 3767 км (он лишь на 3 км уступает по длине Миссисипи и является вторым по длине рекой-притоком в мире после Иртыша в России). Берёт начало в Скалистых горах, течёт главным образом в восточном и юго-восточном направлениях. Впадает в Миссисипи вблизи города Сент-Луис. Площадь бассейна составляет более 1 300 000 км² и включает часть территории десяти штатов США и двух провинций Канады.",1,6,66,0.4630068965517242,0.034482758620689655
2036,В каком году была создана система WebMoney?,19982#0,"WebMoney WebMoney, или WebMoney Transfer (произносится «Вэбма́ни»), — электронная система расчётов, основанная в 1998 году и принадлежащая WM Transfer Ltd. Юридически в системе происходит передача (трансфер) имущественных прав, учёт которых осуществляется при помощи специальных расчётных единиц — «титульных знаков», номинированных в привязке к разным валютам и золоту. WebMoney не зарегистрирована в качестве электронной платёжной системы в России, поскольку c юридической точки зрения титульные знаки не являются электронными деньгами.",1,7,68,0.4630451612903226,0.04838709677419355
3881,Являются ли Химки частью Москвы?,68997#29,"Химки Исчерпание свободных и удобных для нового строительства площадей в Москве и охвативший Москву транспортный коллапс привели на рубеже XX—XXI веков к выводу в ближнее Подмосковье, в том числе на территорию Химок, большого числа офисов, представительств и прочих объектов различных коммерческих компаний. С начала 2000-х годов Химки, как и другие пригороды Москвы, являются районом массовой жилой застройки. Побочным результатом этого стал транспортный коллапс на Ленинградском шоссе, связывающем Химки с Москвой.",1,5,70,0.46309677419354844,0.03225806451612903
3267,В каком году проводилась Столыпинская аграрная реформа?,37#0,"Столыпинская аграрная реформа Столыпинская аграрная реформа — обобщённое название широкого комплекса мероприятий в области сельского хозяйства, проводившихся правительством России под руководством П. А. Столыпина, начиная с 1906 года. Основными направлениями реформы были передача надельных земель в собственность крестьян, постепенное упразднение сельской общины как коллективного собственника земель, широкое кредитование крестьян, скупка помещичьих земель для перепродажи крестьянам на льготных условиях, землеустройство, позволяющее оптимизировать крестьянское хозяйство за счёт ликвидации чересполосицы.",1,7,67,0.46313846153846155,0.046153846153846156
1891,Когда была образована Коло́мна?,14080#7,"Коломна Научные версии:Народно-этимологические версии:Город Коломна впервые упоминается в 1177 (6685) году в Лаврентьевской летописи как пограничный пост Рязанского княжества и торгово-ремесленный центр.
Когда во второй четверти XII века Киевская Русь окончательно распалась и образовались самостоятельные княжества и земли, на территории современного Подмосковья пытались закрепиться сразу несколько соперничавших княжеств. Для закрепления низовий Москвы-реки и прилегающего течения Оки рязанские князья построили города Ростиславль (упомянут в 1153 году) и Коломну.",1,4,67,0.4631483870967742,0.016129032258064516
562,В скольких странах СНГ отмечают День Защитника Отечества?,608#0,"День защитника Отечества «День защи́тника Оте́чества» — праздник, отмечаемый ежегодно 23 февраля в России, Белоруссии, Таджикистане и Киргизии. Был установлен в РСФСР 27 января 1922 года, когда Президиум ВЦИК РСФСР опубликовал постановление о четвёртой годовщине Красной армии, в котором говорилось: «В соответствии с постановлением IX Всероссийского съезда Советов о Красной армии Президиум ВЦИК обращает внимание исполкомов на наступающую годовщину создания Красной армии (23 февраля)».",1,8,64,0.4632,0.05
4025,Является ли бокс Олимпийским видом спорта?,83974#6,"Летние Олимпийские игры 1920 Соревнования проходили в таких видах спорта как бокс, борьба, велоспорт, водные дисциплины, академическая гребля, конный спорт, легкая атлетика, парусный спорт, перетягивание каната, плавание, поло, регби, современное пятиборье, стрелковый спорт, стрельба из лука, теннис, тяжелая атлетика, фехтование, фигурное катание, хоккей с шайбой и хоккей на траве.",1,6,49,0.46320000000000006,0.0
4008,Когда Джрдж Вашингтон стал президентом США?,34503#0,"Вашингтон, Джордж Джордж Ва́шингтон (; , Бриджес-Крик, колония Виргиния — , Маунт-Вернон, штат Виргиния) — американский государственный деятель, первый всенародно избранный президент Соединённых Штатов Америки (1789—1797), один из отцов-основателей США, главнокомандующий Континентальной армии (которую создал первый Президент Континентального Конгресса, Пейтон Рэндольф), участник войны за независимость, создатель американского института президентства.",1,6,49,0.46320000000000006,0.0
715,Кто написал музыку к гимну Армении?,81975#1,"Гимн Армении Утверждён 1 июля 1991 года решением Верховного Совета Республики Армения. Фактически используются первая и четвёртая строфы гимна. Также в несколько ином варианте был гимном Республики Армении 1918—1920 годов (первой республики). За основу взято стихотворение Микаэла Налбандяна () «Песня итальянской девушки» (1859), автор музыки — Барсег Каначян ().",1,6,49,0.46320000000000006,0.0
3753,Кто был первым зоологом?,23151#2,"Зоология Описания животных известны с древнейших времён. Так, имеются книги о животных, созданные в Древнем Китае и Индии. Однако зоология как наука берёт начало в античной Греции и связана с именем Аристотеля. В его произведениях описано около 500 видов животных; ему принадлежит ряд важных идей и обобщений, в том числе учение о взаимозависимости частей организма (корреляции), учение о градациях.",1,4,59,0.46320000000000006,0.0
3406,Есть ли белые медведи на Северном полюсе?,40618#9,"Белый медведь Совершает сезонные кочёвки в соответствии с годовыми изменениями границы полярных льдов: летом отступает вместе с ними ближе к полюсу, зимой перемещается на юг, заходя на материк. Хотя белый медведь держится преимущественно на побережье и льдах, зимой он может залегать в берлогу на материке или на островах, иногда в 50 км от моря.",1,7,54,0.46320000000000006,0.02
502,Когда в России начали строить первую железную дорогу?,63598#1,Царскосельская железная дорога Указ императора Николая I от 21 марта 1836 года о сооружении Царскосельской железной дороги был обнародован 15 апреля 1836 года. Строительство началось 1 мая 1836. Открыта дорога 30 октября 1837 года. Ширина колеи — 1829 мм.,1,8,39,0.46320000000000006,0.0
3297,Какая столица Ирландии?,41746#0,"Дублин Ду́блин ( ;  — ""Балэ-Аха-Клиэх"" или (Дувьлинь)) — город-графство в Ирландии, столица страны. Находится в административном графстве Дублин (провинция Ленстер). Расположен на месте впадения реки Лиффи в Дублинский залив Ирландского моря. Самый большой город на острове Ирландия и в республике, занимающий почти 115 км². Главный порт страны на Ирландском море. Основной центр политической, экономической и культурной жизни страны. Население — 506,2 тыс. человек (2006), с пригородами — около 1,8 млн (2011).",1,3,72,0.4632507936507937,0.015873015873015872
3242,Какая компания выпустила первый калькулятор?,18375#4,"Обратная польская запись Компания Friden перенесла ОПН в настольные калькуляторы, выпустив в июне 1964 модель EC-130. А в 1968 инженеры Hewlett-Packard разработали настольный калькулятор 9100A с поддержкой ОПН. Этот калькулятор сделал обратную польскую нотацию популярной среди учёных и инженеров, даже несмотря на то, что в ранней рекламе 9100A ОПН не упоминалась. В 1972 калькулятор HP-35 с поддержкой ОПН стал первым научным карманным калькулятором.",1,5,63,0.46325714285714287,0.017857142857142856
130,Когда родился Исаак Ньютон?,29597#1,"Ньютон, Исаак Исаак Ньютон родился в деревне Вулсторп (, графство Линкольншир) в канун гражданской войны. Отец Ньютона, мелкий, но преуспевающий фермер Исаак Ньютон (1606—1642), не дожил до рождения сына. Мальчик родился преждевременно, был болезненным, поэтому его долго не решались крестить. И всё же он выжил, был крещён (1 января), и назван Исааком в память об отце. Факт рождения под Рождество Ньютон считал особым знаком судьбы. Несмотря на слабое здоровье в младенчестве, он прожил 84 года.",1,4,75,0.4635,0.03125
3880,Кто был создателем языка C++?,4435#8,"C++ До начала официальной стандартизации язык развивался в основном силами Страуструпа в ответ на запросы программистского сообщества. Функцию стандартных описаний языка выполняли написанные Страуструпом печатные работы по C++ (описание языка, справочное руководство и так далее). Лишь в 1998 году был ратифицирован международный стандарт языка C++: ISO/IEC 14882:1998 «Standard for the C++ Programming Language»; после принятия технических исправлений к стандарту в 2003 году — следующая версия этого стандарта — ISO/IEC 14882:2003.",1,5,70,0.4635,0.03125
4821,Джон Си́дней Макке́йн III был военным?,59085#9,"Маккейн, Джон С 1960 года служил на авианосцах «Интрепид» и «Энтерпрайз» в Карибском море. Проходил службу на «Энтерпрайз» во время Карибского кризиса и военно-морской блокады Кубы в октябре 1962 года. Во время службы в Испании по неосторожности зацепил в полёте линии электропередач, и этот инцидент стал причиной его перевода на базу ВМС «Меридиан» в Миссисипи, где он стал инструктором.",1,6,59,0.4635076923076923,0.019230769230769232
3769,Какая длина Крымского моста?,41458#9,"Крымский мост (Москва) Общая длина мостового перехода — 668 метров, из них на долю непосредственно моста приходится 262,5 метра. Ширина составляет 38,4 метра, из которых проезжая часть — 24,5 метра, балки жёсткости — 3,9 метра, два тротуара — по пять метров. Мост состоит из трёх пролётов: средняя часть перекрывает Москву-реку, а два береговых пролёта служат для проезда транспорта вдоль набережных. Крымский мост является единственным висячим мостом через Москву-реку.",1,4,68,0.4636203389830509,0.01694915254237288
4066,Когда был выпущен первый Су-27?,58958#13,"Су-27 Опытный образец самолёта (получивший название Т-10-1) был построен с двигателями АЛ-21Ф-З и поднялся в воздух 20 мая 1977 (пилот — заслуженный лётчик-испытатель Герой Советского Союза Владимир Ильюшин). На самолёте проводились испытания на общую работоспособность, на устойчивость и управляемость. Выполнено 38 полётов, произведены доработки, в частности, на законцовки консолей и кили установлены противофлаттерные грузы в виде штырей. Система вооружения на него не устанавливалась.",1,5,63,0.4636203389830509,0.01694915254237288
1973,Когда была создана демократическая партия в России?,23665#1,"ЛДПР Является прямой наследницей Либерально-демократической партии Советского Союза, созданной 13 декабря 1989 года. Является одной из трёх российских политических партий, участвовавших в выборах депутатов Государственной Думы Федерального собрания Российской Федерации всех семи созывов, и одной из двух партий, всегда по итогам выборов получавших представительство в нижней палате парламента. Бессменным председателем партии является Владимир Жириновский.",1,7,54,0.4636528301886793,0.018867924528301886
4558,Чем закончилась Гражданская война в России?,35#25,"Гражданская война в России Можно разделить ход Гражданской войны на три этапа, существенно отличающихся между собой интенсивностью боевых действий, составом участников и внешнеполитическими условиями.После эвакуации Земской рати генерала Дитерихса в России продолжали борьбу только Сибирская добровольческая дружина генерал-лейтенанта А. Н. Пепеляева, сражавшаяся в Якутском Крае до июня 1923 года (см. Якутский поход), и казачий отряд войскового старшины Бологова, оставшийся под Никольск-Уссурийским. На Камчатке и Чукотке советская власть была установлена в 1923 году.",1,6,72,0.463689552238806,0.04477611940298507
327,Как называется Константинополь в 21 веке?,23027#2,"Константинополь Среди имён города — Византий (, ), Новый Рим (, ) (входит в состав титула патриарха), Константинополь, Царьград (у славян; перевод греческого названия «Царственный град» —  — ""Василевуса Полис, город василевса"") и Стамбул. Название «Константинополь» сохраняется в современном греческом языке, «Царьград» — в южнославянских. В IX—XII веках использовалось и пышное название «Византида» (). Город был официально переименован в Стамбул в 1930 году в ходе реформ Ататюрка.",1,6,67,0.4638068965517242,0.034482758620689655
5802,В каком году немецкий государственный и политический деятель Э́рих Эрнст Па́уль Хо́неккер покинул высший политический пост?,578#0,"Хонеккер, Эрих Э́рих Эрнст Па́уль Хо́неккер (; 25 августа 1912, Нойнкирхен — 29 мая 1994, Сантьяго-де-Чили) — немецкий государственный и политический деятель левого толка. На протяжении 18 лет занимал высшие государственные и партийные должности Германской Демократической Республики. С 3 мая 1971 года по 18 октября 1989 года являлся первым (впоследствии генеральным) секретарём Центрального комитета СЕПГ. Дважды Герой ГДР (1982, 1987), Герой Труда ГДР (1962), Герой Советского Союза (1982).",1,16,68,0.46385454545454546,0.13636363636363635
6384,Какая глубина Мертвого моря?,12803#1,"Мёртвое море Уровень воды в Мёртвом море на 430 м (09.2015) ниже уровня моря и падает со скоростью примерно 1 метр в год. Побережье озера является самым низким участком суши на Земле. Мёртвое море — это один из самых солёных водоёмов на Земле, солёность составляет 300—310 ‰, в некоторые годы до 350 ‰. Длина моря 67 километров, ширина 18 километров в самом широком месте, максимальная глубина 306 метров.",1,4,68,0.4639483870967742,0.016129032258064516
3474,Сколько было участников Национального Конвента?,35819#52,"Великая французская революция 21 сентября 1792 года в Париже открыл свои заседания Национальный конвент. 22 сентября Конвент упразднил монархию и провозгласил Францию республикой. Количественно Конвент состоял из 160 жирондистов, 200 монтаньяров и 389 депутатов Равнины (), всего 749 депутатов . Треть депутатов участвовала в предыдущих собраниях и принесла с собой все предыдущие разногласия и конфликты.",1,5,55,0.464,0.0
4594,Используют мантру при медитации?,42523#46,"Мантра Очень часто практика мантры сочетается с медитацией дхъяна, когда мантра читается одновременно с вдохом и выдохом, чтобы помочь развить спокойствие и концентрацию. Медитация мантры особенно популярна среди мирян. Как и другие упражнения по базовой концентрации, его можно использовать просто для ума, или оно может быть основой для практики понимания, где мантра становится центром наблюдения за тем, как развивается жизнь.",1,4,60,0.464,0.0
3036,Как умер Дми́трий Ю́рьевич Шемя́ка?,54349#99,"Дмитрий Юрьевич Шемяка 10 августа — 28 октября 1987 года было проведено исследование останков «Фёдора Ярославича», в рамках которого, по направлению начальника Новгородской археологической экспедиции В. Л. Янина, было произведено и судебно-химическое исследование останков. Исследование подтвердило, с одной стороны, что усопший — Дмитрий Юрьевич Шемяка, с другой — что он скончался в результате отравления мышьяком.",1,5,55,0.464,0.0
2285,В каком году произошел распад СССР?,54057#9,"Внешняя политика России Политический, идеологический и межнациональный кризис, охвативший Советский Союз к концу 1980-х годов, привёл к распаду государства. Распад СССР в декабре 1991 года (и предшествовавший ему распад социалистической системы) принято считать окончанием холодной войны и началом новых отношений между Востоком и Западом. После распада СССР Россия была признана международным сообществом государством-продолжателем Советского Союза, благодаря чему, в частности, унаследовала постоянное место в Совете Безопасности ООН.",1,6,66,0.46410158730158735,0.031746031746031744
