query_id,query,docid,passage,label,query_len,passage_len,difficulty,lexical_overlap
1905,В каком году родился Михаи́л Бори́сович Ходорко́вский?,11901#10,"Ходорковский, Михаил Борисович Михаил Борисович Ходорковский родился 26 июня 1963 года в Москве в семье Бориса Моисеевича (род. 3 августа 1933) и Марины Филипповны (в девичестве Петровой, 13 сентября 1934 — 3 августа 2014) Ходорковских.
Прадед Ходорковского по материнской линии был предпринимателем, владевшим заводом, который был национализирован после революции. И мать, и отец были инженерами-химиками, всю жизнь проработавшими на московском заводе «Калибр», выпускавшем точную измерительную аппаратуру. До 1971 года семья жила в коммунальной квартире, затем появилось отдельное жильё.",1,7,78,0.47944109589041095,0.0273972602739726
3025,В какой стране находится Мекка?,43562#43,"Мекка Находиться в городе немусульманам строго запрещено законодательством Саудовской Аравии. Однако в истории были некоторые исключения. Первым известным немусульманином, посетившим Мекку, считается итальянский путешественник из Болоньи Людовико де Вертема (), побывавший в Мекке в 1503 году. Одним из самых знаменитых немусульман, посетивших Мекку, является сэр Ричард Фрэнсис Бёртон, совершивший хадж из Афганистана под вымышленным именем в середине XIX века. Также немусульманами (в основном) были французские спецназовцы, которые по просьбе правительства Саудовской Аравии в 1979-м году освобождали захваченную террористами мечеть с заложниками.",1,5,81,0.4794666666666667,0.013333333333333334
1410,Когда Гамбия получила независимость?,2790#26,"Гамбия В 1960 году в протекторате было введено всеобщее право голоса, и Законодательный Совет был заменён на Палату представителей (""House of Representatives""), состоящую из 34 членов. В 1962 году была учреждена должность премьер-министра, и в Исполнительный совет стали входить губернатор в качестве председателя, премьер-министр и 8 министров. Первым премьер-министром стал Дауда Джавара, лидер Прогрессивной народной партии (PPP). 4 октября 1963 года Гамбия получила полное самоуправление. В феврале 1965 года вступила в силу конституция независимой Гамбии, провозгласившая страну конституционной монархией в рамках Содружества наций. После референдума 23 апреля 1970 года Гамбия стала республикой.",1,4,92,0.479473417721519,0.02531645569620253
2250,Из чего чаще всего изготавливают Презервати́вы?,29433#63,"Презерватив Выпускаются также женские презервативы. Они больше и шире мужских, но обладают такой же длиной. Женские презервативы снабжены гибким кольцеобразным входом и вставляются во влагалище. Они содержат внутреннее кольцо, которое помогает вводу и удерживает презерватив на месте во время секса. Некоторые женские презервативы делаются из полиуретана или полимеризованных нитрилов, другие из латекса. По состоянию на март 2008 года, латексные женские презервативы не продаются в США, но уже несколько лет как продаются в Африке, Азии и Южной Америке.",1,6,77,0.479539393939394,0.015151515151515152
3342,Когда Крым вошел в состав России?,2544#5,"Абдул-Хамид I Некоторые успехи в борьбе против восставших Сирии и Мореи не могли компенсировать потерю Крыма, который Россия вскоре вознамерилась присоединить целиком. В 1783 году Крым вошел в состав России. Османское государство было совершенно не готово к новой войне, но общественное мнение, возмущённое столь неприкрытым нарушением Кючук-Кайнарджийского мира, требовало объявить войну России. В 1787 году началась война с Россией, в которой с 1788 года участвовала также и Австрия. Однако австрийский император Иосиф II был полностью расположен в отношении императрицы Екатерины II Великой и способствовал её триумфальному наступлению на Крым. В 1788 Очаков стал русским.",1,6,94,0.4796878048780488,0.04878048780487805
4658,Водятся ли рыси в тайге по данным на сегодняшний день?,34584#9,"Обыкновенная рысь Рысь отдаёт предпочтение глухим темнохвойным лесам, тайге, хотя встречается в самых разных местах, включая горные леса; иногда заходит в лесостепь и лесотундру. Она отлично лазает по деревьям и скалам, хорошо плавает. Также она отлично выживает среди снегов (за полярным кругом), ловя пушных зверей. Пятнистость шерсти делает рысь незаметной днем среди падающих на землю солнечных бликов от освещённых крон деревьев и скрывает в сумерках и на заре, облегчая нападение на добычу.",1,10,72,0.479689552238806,0.04477611940298507
1508,Является ли Михаил Калашников Героем Российской Федерации?,29285#8,"Герой Российской Федерации Знаменитый конструктор-оружейник М. Т. Калашников являлся одновременно Героем Российской Федерации и дважды Героем Социалистического Труда. Четыре Героя Российской Федерации являются одновременно Героями Советского Союза: лётчики-космонавты СССР и России С. К. Крикалёв и В. В. Поляков, вертолётчик Н. С. Майданов, полярник А. Н. Чилингаров. Два космонавта — Т. А. Мусабаев и Ю. И. Маленченко, а также участник Великой Отечественной войны Б. Бейскбаев являются одновременно Героями России и Народными Героями Казахстана. Космонавт С. Ш. Шарипов является Героем России и Героем Киргизии. Гвардии старший сержант ВДВ В. А. Вольф является Героем России и Героем Абхазии.",1,7,95,0.4797575757575758,0.06060606060606061
339,К какой политической партии принадлежал Джон Кеннеди?,1871#2,"Кеннеди, Джон Фицджералд Сразу же после окончания войны начал политическую карьеру, в 1947 году был избран от штата Массачусетс в Палату представителей США, где пробыл до 1953 года. С 1953 по 1960 был сенатором от Массачусетса и занимал эту должность до 1960 года, когда на очередных президентских выборах демократ 43-летний Кеннеди с незначительным отрывом победил республиканца Ричарда Никсона, и, таким образом, стал единственным президентом США-католиком и первым президентом, родившимся в XX веке.",1,7,72,0.47980289855072467,0.014492753623188406
4190,Есть Санкт-Петербургская школа Фоносема́нтики?,87919#90,"Фоносемантика Санкт-Петербургская школа фоносемантики – это старейшая фоносемантическая школа России . В рамках Санкт-Петербургской школы фоносемантика была впервые создана в качестве самостоятельной научной дисциплины (основатель – С.В. Воронин). Исследователи школы занимаются поиском фоносемантических универсалий и регулярностей, типологическим сопоставлением звукоизобразительной лексики языков мира, разработкой универсальной классификации ономатопов и звукосимволической лексики, описанием звукоизобразительных систем языков мира, изучением звукоизобразительной этимологии, а также семантической и фонетической эволюции звукоизобразительной лексики. В рамках Санкт-Петербургской школы фоносемантики был разработан метод фоносемантического анализа, базирующийся на данных этимологии и лингвистической типологии. Основной отличительной чертой школы является упор на использование методов сравнительно-исторического языкознания.",1,4,93,0.47987368421052634,0.02631578947368421
1309,Что означает терми филателия с греческого?,17629#2,"Филателия Термин «филателия» () образован от ,  — друг, люблю и  — сбор, пошлина. В других трактовках слово происходит от  — друг и  — освобождение от оплаты, пошлины, сбора, франкирование или от  — друг и  — без конца, то есть «друг того, что никогда не кончается». В прошлом в Греции на письмах ставили особую отметку — ""телос"", которая показывала, что письмо оплачено отправителем и получателю не требуется ничего платить. Эта отметка является как бы предшественником современной почтовой марки, заменившей денежную плату за пересылку писем.",1,6,84,0.4799323943661972,0.028169014084507043
2846,Можно ли потделать электро́нную цифровую по́дпись?,22842#42,"Электронная подпись Закрытый ключ является наиболее уязвимым компонентом всей криптосистемы цифровой подписи. Злоумышленник, укравший закрытый ключ пользователя, может создать действительную цифровую подпись любого электронного документа от лица этого пользователя. Поэтому особое внимание нужно уделять способу хранения закрытого ключа. Пользователь может хранить закрытый ключ на своем персональном компьютере, защитив его с помощью пароля. Однако такой способ хранения имеет ряд недостатков, в частности, защищённость ключа полностью зависит от защищённости компьютера, и пользователь может подписывать документы только на этом компьютере.",1,6,77,0.47996619718309863,0.014084507042253521
1794,Как зовут главного героя сериала «Вавилон-5»?,88192#10,"Вавилон-5 Комендантом космической станции «Вавилон-5», вокруг которой разворачиваются основные события фильма, первоначально был Джеффри Синклер. Его играл актёр Майкл O’Хара. Затем по сюжету коменданты станции несколько раз сменялись, — комендантами «Вавилона-5» последовательно были Джон Шеридан (актёр Брюс Бокслейтнер), Сьюзен Иванова (актриса Клаудиа Кристиан), Элизабет Локли (актриса Трейси Скоггинс). За безопасность станции отвечал Майкл Гарибальди (актёр Джерри Дойл). Главврачом на станции все пять сезонов был доктор Стивен Франклин (актёр Ричард Биггс).",1,6,70,0.48000000000000004,0.0
1195,Что означает слово глико́лиз?,61700#0,"Гликолиз Глико́лиз, или путь Эмбдена — Мейергофа — Парнаса (от — сладкий и — расщепление) — процесс окисления глюкозы, при котором из одной молекулы глюкозы образуются две молекулы пировиноградной кислоты. Гликолиз состоит из цепи последовательных ферментативных реакций и сопровождается запасанием энергии в форме АТФ и НАДH. Гликолиз является универсальным путём катаболизма глюкозы и одним из трёх (наряду с пентозофосфатным путём и путём Энтнера — Дудорова) путей окисления глюкозы, встречающихся в живых клетках. Реакция гликолиза в суммарном виде выглядит следующим образом:",1,4,80,0.48000000000000004,0.0
50,Где преподавал Фуко?,72241#0,"Фуко, Мишель Поль-Мише́ль Фуко́ (, 15 октября 1926, Пуатье — 25 июня 1984, Париж) — французский философ, теоретик культуры и историк. Создал первую во Франции кафедру психоанализа, был преподавателем психологии в Высшей нормальной школе и в университете города Лилль, заведовал кафедрой истории систем мысли в Коллеж де Франс. Работал в культурных представительствах Франции в Швеции, Польше и ФРГ. Является одним из наиболее известных представителей антипсихиатрии. Книги Фуко о социальных науках, медицине, тюрьмах, проблеме безумия и сексуальности сделали его одним из самых влиятельных мыслителей XX века.",1,3,85,0.48000000000000004,0.0
2469,Что означает слово Аниме?,8153#0,"Аниме Аниме ([] ""ср., нескл."", [], от «анимация») — японская анимация. В отличие от мультфильмов других стран, предназначенных в основном для просмотра детьми, бо́льшая часть выпускаемого аниме рассчитана на подростковую и взрослую аудитории, и во многом за счёт этого имеет высокую популярность в мире. Аниме отличается характерной манерой отрисовки персонажей и фонов. Издаётся в форме телевизионных сериалов, а также фильмов, распространяемых на видеоносителях или предназначенных для кинопоказа. Сюжеты могут описывать множество персонажей, отличаться разнообразием мест и эпох, жанров и стилей.",1,4,80,0.48000000000000004,0.0
2126,Брат Еле́ны Дми́триевны Поле́новой был художником?,55903#4,"Поленов, Василий Дмитриевич Наиболее одарёнными среди детей Поленовых оказались двое: старший сын Василий и младшая дочь Елена, ставшие впоследствии настоящими художниками. Детям были наняты педагоги по живописи из Академии художеств. Встреча с П. П. Чистяковым стала судьбоносной для таланта Поленова. Чистяков обучал рисунку и основам живописи Поленова и его сестру в 1856—1861 годах, сам, будучи ещё студентом Академии художеств. С самых первых занятий преподаватель требовал от учеников пристального изучения натуры.",1,6,70,0.48000000000000004,0.0
3094,Кто победил Медузу Горгону?,36325#8,"Горгона Медуза И в отрубленном состоянии взгляд головы горгоны сохранял способность превращать людей в камень. Персей воспользовался головой Медузы в бою с Кето (Китом) — драконоподобным морским чудовищем (и матерью горгон), которое было послано Посейдоном опустошать Эфиопию. Показав лик Медузы Кето, Персей превратил её в камень и спас Андромеду, царскую дочь, которую предназначили в жертву Кето. Перед этим он превратил в камень титана Атланта, поддерживающего небесный свод неподалеку от острова горгон, и тот превратился в гору Атлас в современном Марокко.",1,4,80,0.48000000000000004,0.0
4309,Какое имя было у Ива́на Константи́новича Айвазо́вского при рождении?,17398#4,"Айвазовский, Иван Константинович Отец художника — Константин Григорович Айвазовский (1771—1841) после переселения в Феодосию женился на местной армянке Рипсиме (1784—1860), и от этого брака родились три дочери и два сына — Ованнес (Иван) и Саргис (впоследствии в монашестве — Габриэл). Первоначально торговые дела Айвазовского шли успешно, но во время эпидемии чумы 1812 года он разорился.",1,9,55,0.48000000000000004,0.0
799,Кому подчиняется КГБ?,3921#35,"Комитет государственной безопасности СССР В отличие от других органов государственного управления СССР, Комитет государственной безопасности был ""партийно-государственным"" учреждением — по своему юридическому статусу являлся органом государственного управления и, в то же время, находился в непосредственном подчинении высших органов коммунистической партии — Центрального комитета КПСС и его Политбюро. Последнее было закреплено в , что с юридической точки зрения обусловило «сращивание КПСС и органов государственной безопасности» и сделало КГБ «вооружённой силой партии, физически и политически охранявшей власть КПСС, позволявшей партии осуществлять эффективный и жёсткий контроль над обществом».",1,3,85,0.48000000000000004,0.0
4845,Какое имя при рождении получила Алла Пугачева?,77243#4,"Пугачёва, Алла Борисовна Родители: Зинаида Архиповна Одегова (1922—1986) и Борис Михайлович Пугачёв (1918—1982) познакомились в 1946 году, оба — фронтовики, в 1946 году поженились, а в 1947 у них родился первенец Геннадий, но ребёнок был болезненным и умер через несколько месяцев после рождения. 15 апреля 1949 года у них родился второй ребёнок — дочь, которую назвали в честь актрисы МХАТа Аллы Тарасовой. 7 апреля 1950 года родился третий ребёнок — сын Евгений (1950—2011).",1,7,73,0.4801500000000001,0.015625
6578,Сколько Гагарин провел в космосе?,1377#35,"Гагарин, Юрий Алексеевич Выполнив один оборот вокруг Земли, в 10:55:34 на 108-й минуте корабль завершил полёт. Из-за сбоя в системе торможения спускаемый аппарат с Гагариным приземлился не в запланированной области в 110 км от Сталинграда, а в Саратовской области, неподалёку от Энгельса в районе сёл Смеловка и Подгорное. В 10:48 радар близлежащего зенитно-ракетного дивизиона засёк неопознанную цель — это был спускаемый аппарат (зенитчиков за сутки до этого предупредили, чтобы они следили за «контейнерами с неба»). После катапультирования целей на радаре стало две.",1,5,82,0.4801945945945946,0.013513513513513514
1159,Сколько волхвов пришло к Иисусу?,471#96,"Зороастризм В христианских Евангелиях упомянут эпизод «поклонения волхвов» (скорее всего, религиозных мудрецов и астрономов). Принято считать их зороастрийцами. Три царя́ — Каспа́р, Мельхио́р и Бальтаза́р (, маги) — принятые в западноевропейской традиции имена магов (волхвов), принесших младенцу Иисусу дары на Рождество (поклонение волхвов). Волхвы — славянское слово, используемое в переводах на русский язык. В евангельском подлиннике стоит . В античной литературе в основном существуют два значения этого термина: люди, принадлежащие к персидским (зороастрийским) жрецам, и вавилонские жрецы-астрологи как особая профессиональная группа (маги)",1,5,82,0.4803368421052632,0.013157894736842105
96,Какое озеро самое большое в России?,4030#2,"Озёра России Крупнейшее озеро Сибири и России (без учёта Каспия) — Байкал — является и самым глубоким в мире; в Байкале содержится 85 % пресной озёрной воды России и 22 % мировых запасов пресной воды. Длина озера — 636 км, средняя ширина — 48 км; общая площадь — 31,7 тыс. км²; наибольшая глубина — 1620 м (большой глубиной отличается также Телецкое озеро (325 м) на Алтае и Хантайское озеро (520 м) в Предтаймырье). Байкал расположен в рифтовой впадине и имеет возраст приблизительно 25—30 млн лет.",1,6,85,0.48040579710144926,0.028985507246376812
4502,"Что означает слово ""готика""?",17813#4,"Готика Слово происходит от  — непривычный, варварский (""Goten"" — варвары; к историческим готам этот стиль отношения не имеет) — и сначала использовалось в качестве бранного. Впервые понятие в современном смысле применил Джорджо Вазари для того, чтобы отделить эпоху Ренессанса от Средневековья. Готика завершила развитие европейского средневекового искусства, возникнув на основе достижений романской культуры, а в эпоху Возрождения (Ренессанса) искусство Средневековья считалось «варварским». Готическое искусство было культовым по назначению и религиозным по тематике. Оно обращалось к высшим божественным силам, вечности, христианскому мировоззрению. Выделяются ранняя, зрелая и поздняя готика.",1,4,87,0.4804717948717949,0.01282051282051282
297,Ю́рий Влади́мирович Андро́пов командовал КГБ СССР?,3836#0,"Андропов, Юрий Владимирович Ю́рий Влади́мирович Андро́пов (, станция Нагутская, Ставропольская губерния — , ) — советский государственный и политический деятель, руководитель СССР в 1982—1984 годах. Генеральный секретарь ЦК КПСС (1982—1984), Депутат Верховного Совета СССР 3-го и 6-10-го созывов: Совета Национальностей от Карело-Финской ССР (3-й созыв, 1950—1954), Совета Союза от Латвийской ССР (6-й созыв, 1962—1966), Эстонской ССР (7 созыв, 1966—1970) и Московской области (8-10-й созыв, 1970—1984). В Верховный Совет 9-го созыва избран от Каширского избирательного округа № 29 Московской области. Председатель Президиума Верховного Совета СССР (1983—1984). Председатель Комитета государственной безопасности СССР (1967—1982).",1,6,91,0.4805837837837838,0.04054054054054054
1385,Сколько лет правила королева Виктория Англией?,47903#3,"Виктория (королева Великобритании) Виктория пробыла на троне 63 года семь месяцев и два дня; она была самым долгоправящим монархом в истории Великобритании (в Европе самым долгоправящим монархом считается Людовик XIV, который царствовал 72 года) до 64-летия правления Елизаветы II. Викторианская эпоха стала периодом промышленного, культурного, политического, научного и военного развития Великобритании и временем наибольшего расцвета Британской империи. Она была последним монархом Великобритании из Ганноверской династии. Её сын и наследник Эдуард VII принадлежал по линии отца к Саксен-Кобург-Готской династии.",1,6,78,0.4806857142857144,0.014285714285714285
4803,Строили в Древнем Риме акведуки?,60754#6,"Акведук Римляне строили многочисленные акведуки для доставки воды в города и к промышленным центрам. В сам город Рим вода поставлялась через 11 акведуков, которые были построены в течение 500 лет и имели общую длину почти 350 километров. Однако только 47 километров из них были наземными: большинство проходило под землёй (Айфельский акведук в Германии — очень хорошо сохранившийся пример тому). Самый длинный римский акведук был построен во II столетии нашей эры, чтобы поставлять воду в Карфаген (сейчас это место находится на территории современного Туниса), его длина составляла 141 километр.",1,5,88,0.4807614457831326,0.024096385542168676
2889,Какая протяженность города Нахо́дка?,32053#23,"Находка Город простирается на 20 км вдоль залива и бухты Находка — от устья реки Партизанской до мыса Астафьева, и занимает территорию полуострова Трудный, с трёх сторон окружённого морем. Находка — самый южный город на востоке России; он южнее Владивостока и Сочи, и находится на одной широте с такими зарубежными городами как Бишкек, София и Бостон. Примечательная деталь — Находка примерно на 250 км южнее Краснодара и на столько же севернее Нью-Йорка, однако её климат заметно холоднее чем в этих городах.",1,4,81,0.4808,0.0
2380,Сколько человек должны танцевать лезгинку?,24190#27,"Лезгины В танце используется 2 образа. Мужчина двигается в образе «""орла""», чередует медленный и стремительный темп. Самыми трудноисполняемыми и эффектными движениями являются танцевальные движения мужчины, когда он на носках, раскидывает руки в разные стороны. Женщина двигается в образе «""лебедя""», завораживая грациозной осанкой и плавными движениями рук. Женщина увеличивает темп своего танца вслед за мужчиной. Не случайно этот танец, распространенный среди всех кавказских народов, был назван в соответствии с древним тотемом лезгин: слово «""лек""» () означает орел.",1,5,76,0.4808,0.0
3586,Где находится устье Дуная?,26198#1,"Дунай Берёт исток в горах Шварцвальда в Германии. Дунай протекает по территории или является границей десяти государств: Германии, Австрии, Словакии, Венгрии, Хорватии, Сербии, Болгарии, Румынии, Украины и Молдавии; проходит через такие столицы Центральной и Юго-Восточной Европы, как Вена, Братислава, Будапешт и Белград. Помимо этих десяти стран в бассейне Дуная находятся те или иные территории ещё девяти европейских государств. Река впадает в Чёрное море, образуя дельту на границе Румынии и Украины; румынская часть этой дельты внесена в список объектов Всемирного наследия ЮНЕСКО.",1,4,81,0.4808,0.0
4579,К какой горе причалил Ноев ковчег?,32290#13,"Арарат В Библии упоминаются «горы Араратские». Согласно современным представлениям, речь идёт об Урарту — местности на севере Ассирии и, в другое время, государстве севернее Ассирии. Ноев ковчег, согласно Библии, сел на мель на одной из гор земли Араратской (Быт 8:4): И остановился ковчег в седьмом месяце, в семнадцатый день месяца, на горах Араратских. Согласно Библейской энциклопедии Брокгауза, ничто не указывает на то, что ковчег пристал именно к современной горе Арарат. В некоторых переводах Библии на армянский в сказании о всемирном потопе ковчег Ноя остановился на горе Масис (Մասիս), то есть Арарат.",1,6,91,0.4808,0.04
996,Как называлась первая модель автомобиля «Мерседе́с-Бенц»?,40401#5,"Mercedes-Benz В 1893 году Карл Бенц получил патент DRP No. 73515 для двойного стержня управления и инициировал выпуск четырёхколёсных автомобилей «Виктория» с двигателем мощностью 3 л. с., скорость которых составляла 17-20 км/ч. За первый год было продано 45 таких автомобилей. В 1894 году компания начала выпуск автомобилей модели «Velo», которые участвовали в первых автомобильных гонках Париж — Руан. В 1895 году был создан первый грузовик, а также первые в истории автобусы.",1,6,71,0.4808,0.0
2881,Когда родился Иисус Христос?,603#10,"Рождество Христово Счисление, положенное в основание нашей эры, было сделано в 525 году римским монахом, папским архивариусом, Дионисием Малым. Дионисий, возможно, основывался на данных Хронографического сборника за 354 год (Chronographus anni CCCLIIII).
Здесь рождение Иисуса отнесено на год консульства Гая Цезаря и Эмилия Павла, то есть на 1 г. н. э. Запись в Хронографе 354 г. имеет вид: ""Hos cons. dominus Iesus Christus natus est VIII Kal. Ian. d. Ven. luna XV"" («При этих консулах Господь Иисус Христос родился в 8-й день до январских календ в пятницу 15-й луны»), то есть 25 декабря.",1,4,93,0.48087619047619046,0.023809523809523808
1824,Какой порт является самым крупным в России в 2019 году?,216#29,"Новороссийск Новороссийск — крупнейший порт России, грузооборот всех терминалов порта в 2009 году составил 123,6 млн т. Город расположен на берегу незамерзающей Цемесской бухты, одной из наиболее удобных на Чёрном море. Порт Новороссийск обеспечивает морскую внешнеторговую деятельность России с регионами Азии, Среднего Востока, Африки, Средиземноморья и Южной Америки. Крупнейшая стивидорная компания порта — ПАО «Новороссийский морской торговый порт». В городе находится управление Новороссийского морского пароходства, одного из крупнейших в России. Имеется морской вокзал.",1,10,73,0.48100869565217397,0.043478260869565216
6078,Был ли знаком Жан-Жак Руссо́ с Вольтером?,25235#33,"Руссо, Жан-Жак К злоключениям Руссо присоединилась ссора с Вольтером и с правительственной партией в Женеве. Когда-то Руссо называл Вольтера «трогательным», но на самом деле не могло быть бо́льшего контраста, как между этими двумя писателями. Антагонизм между ними проявился в 1755 г., когда Вольтер, по случаю страшного лиссабонского землетрясения, отрёкся от оптимизма, а Руссо вступился за Провидение. Пресыщенный славой и живя в роскоши, Вольтер, по словам Руссо, видит на земле только горе; он же, безвестный и бедный, находит, что всё хорошо.",1,7,80,0.481041095890411,0.0273972602739726
392,Где был выпущен первый троллейбус?,2517#4,"Троллейбус Первый троллейбус был создан в Германии инженером Вернером фон Сименсом, вероятно, под влиянием идеи его брата, проживавшего в Англии доктора Вильгельма Сименса, высказанной 18 мая 1881 года на двадцать втором заседании . Электросъём осуществлялся восьмиколёсной тележкой ""(Kontaktwagen)"", катившейся по двум параллельным контактным проводам. Провода располагались достаточно близко друг от друга, и при сильном ветре нередко перехлёстывались, что приводило к коротким замыканиям. Экспериментальная троллейбусная линия протяжённостью 540 м (591 ярд), открытая компанией ""Siemens & Halske"" в предместье Берлина Галензе (""Halensee""), действовала с 29 апреля по 13 июня 1882.",1,5,88,0.48120459770114943,0.022988505747126436
2356,Когда был основан Киев?,19844#17,"Кий (князь) М. Н. Тихомиров проанализировал сообщения Новгородской Первой и Устюжской летописей о «временах Кия» в 853/854 годах и пришёл к выводу, что изначально княжение Кия привязывали к периоду правления византийской царицы Ирины (797—802), и лишь позднее все сведения были приурочены к периоду правления Михаила III (842—867). На основании этого М. Н. Тихомиров сделал вывод, что Кий, возможно, основал город Киев в конце VIII века. Археологически это соответствует времени создания крепости на Старокиевской горе славянами носителями волынцевской культуры. Этот городок был на некоторое время разрушен в 840-е годы.",1,4,88,0.48120519480519486,0.012987012987012988
4054,Исполнялась ли «Песнь немцев» во время Третьего рейха?,35880#1,"Песнь немцев 11 августа 1922 года на заседании Национального собрания Германии, где была принята Веймарская конституция, первый рейхспрезидент Германии Фридрих Эберт объявил «Песнь немцев» государственным гимном республики. Во времена Третьего рейха исполнялась только первая строфа песни, после чего следовал гимн НСДАП песня Хорста Весселя. После 1945 года исполнение «Песни немцев» было запрещено, а в немецком обществе шла интенсивная дискуссия о новом государственном гимне. В 1952 году было решено, что гимном вновь станет ""гофманско-гайдновская песнь"", однако исполняться будет только её третья строфа. После объединения Германии гимном ФРГ официально стала третья строфа «Песни немцев».",1,8,92,0.481209756097561,0.06097560975609756
